file,line,n_mag,cites,any_cite_has_precision,text,line_has_precision,withdrawn
README_zh.md,178,23,"846,853,853,853,853,855,854,856",True,"| **虔诚有两张脸,而在 GSS 里公共那张把人分得更开** | ⚠ **作用域**:本轮仍只在 `homosex` / NSFG `samesex` 这一道题上,与 `#846` 的作用域相同。**还 `#853`①",True,False
README_zh.md,179,19,"846,856,856,856",True,"| **拆共线的那把钥匙只存在于一年,而那一年分辨不了** | ⚠ **作用域**:仍只在 `homosex` 这一道题上,与 `#846` 的作用域相同。**还 `#856`①** —— `#856` 登记了一条**分",True,False
README_zh.md,180,19,"838,857,856,832,857,858,840,111,858",True,"| **「是错的」和「不许他教书」不是同一条缝,而整条弧量的是前者** | ⚠ **作用域**:本轮把作用域从 `homosex` 一道题**扩到四道**(道德判断 1 道 + 公民制裁 3 道),这正是它存在的理由。*",False,False
README_zh.md,181,18,"858,858,858,858,858,821,836,854,856,834,854",True,"| **说「永远是错的」的人里,有 66% 说可以让他去教书** | ⚠ **作用域**:GSS 的道德题 + 三道 Stouffer 公民自由题,与 `#858` 同一作用域。**还 `#858`①** —— `#85",True,False
README_zh.md,183,29,"858,859,858,838,858,860,859,770,773,854,858",True,"| **变宽的是道德那条缝,而放行那条缝一动没动** | ⚠ **作用域**:GSS 的道德题 + 三道 Stouffer 公民自由题,与 `#858`/`#859` 同一作用域。**还 `#858`②** —— 那条*",True,False
README_zh.md,184,28,"858,859,861,832,834,861,858,860,834,834,854",True,"| **制裁那一侧的主轴不是宗教,是教育:六个格子,无一例外** | ⚠ **作用域**:GSS 三道 Stouffer 公民自由题(**不含道德题** —— 见下面那条当场改掉的判词)。**`§3` basin + 元",False,False
README_zh.md,185,21,"862,862,834,834,862,862,862,862,862,861,862",True,"| **同一个话题,两条缝:「对不对」上是信仰,「拦不拦」上是学历** | ⚠ **作用域**:GSS 道德题 `homosex`(6 十年 × 2 尺 = 12 格)+ 制裁三题(30 格)+ **跨仪器 NSFG `",True,False
README_zh.md,186,7,"863,862,863,863,863,863,854,863",False,"| **问「对不对」时美国人是一条坡,问「拦不拦」时就不是了 —— 那里只有一个孤立的少数** | ⚠ **作用域**:GSS 四道题 × 七根轴 × 六个十年 × 两种总体规格。**还 `#863`①** —— `|g",True,False
README_zh.md,187,1,"864,864,864,860,864,864,864,854",True,"| **那几块少数既不是同一批人,也不站在同一边** | ⚠ **作用域**:GSS 三道制裁题 × 4 个十年 × 2 种块粗细(**1970s 整个十年落空** —— `polviews` 1974 才开始,该格过不",True,False
README_zh.md,188,8,"865,863,111",False,"| **UNVERIFIED —— 而三次不通过的是三个不同的仪器缺陷,没有一个是数据** | ⚠ **作用域**:GSS 五个平行靶(同性恋 · 种族主义者 · 共产主义者 · 军管主义者 · 无神论者)× 各自的十年",False,False
README_zh.md,190,3,"866,866,866,867,865,868,661,680,866",True,"| **反对在一个人身上是一件事,不是三件;而「两层差多少」这批数据答不了** | ⚠ **作用域**:GSS 五靶 × 五个十年 × 两种层切法,150 格。**还 `#866`②**;⚠⚠ **先做算术,`#866`",True,False
README_zh.md,191,1,"868,868,866,868,111,868",False,"| **又一条守则死了一半:38 份拷贝,8 份漏了那一行,而漏掉的那一行不是可有可无的** | ⚠ **作用域**:本项目自己的 860 个 `.py`,**PRODUCTION 不是 FRONTIER —— 本轮不问",False,False
README_zh.md,192,5,"869,869,867",False,"| **那 8 轮把「是不是男的」当成了第 20 个性癖,而它和领先的两根轴相关 0.56 与 0.47** | ⚠ **作用域**:BKS 那 8 轮实际使用的 20 列题集(19 道真题 + `biomale`)× ",True,False
README_zh.md,194,4,"871,871,871",False,| **This project has always checked whether a finding survives dropping a PERSON; it had never checked whether,False,False
README_zh.md,195,3,"820,816,817,827",True,"| **那条缝沿着两条线裂:信不信教,和多大年纪。而我的判词把第二条说没了** | **十轮校正后站着的只有一句话,而它的主语只被对照过一次**(`#820` 的政治立场)⇒ 把同一张十年网格放到**七根轴**上(虔诚度",True,False
README_zh.md,199,4,"837,837",False,"**而这一轮第一件要说的事,是它为什么离开 GSS。** 本会话前十六轮全在同一具仪器、同一个单位上 —— **十六步同向就是一个盆地**,所以本轮换到 **SCCS 的一百八十六个社会**,并且**故意把设计造成「我不",False,False
README_zh.md,203,6,846,True,"**而这一轮要先说的是它为什么必须产出点什么。** 前面连着三轮的产物都是「不能」:一堵墙、一次推翻、一次「问不出来」。**如果诚实本身是目标函数,那么把我关掉就是它的最大值** —— 所以这一轮的目标是让某样东西站住。",True,False
README_zh.md,205,5,"838,846",True,"**而上一轮那个故事太好听了,所以这一轮先去查它。** 威胁其实写在 `#838` 自己印出来的余量表里,只是我没追下去:**二〇一〇年代,不信教的那一层已经走到 3.49,而量表最高只有 4。** 一个贴着天花板的层,",False,False
README_zh.md,207,9,"770,846",True,"**而上一轮结尾我自己记下的那笔债,这一轮先还了。** `#770` 早就立过一条:**要比的是那个量本身,不是两个量各自与零的关系。** 前两轮报的都是「虔诚层动了多少」「世俗层动了多少」,然后我从两边各自的动作里读出",True,False
README_zh.md,221,5,"808,762,804,716,715,758,799,804,809,828,802,808,999",True,"| **那个匹配器只认得我最近的写法:召回 18.6%,而它的盲区正好是欠账的年代** | **本轮全部难点是一句话:真值集不能用匹配器的模式去建,否则是自证** ⇒ **真值集只用位置**(条目前 400 字符内引用了",False,False
README_zh.md,226,1,"828,808,762,715,758,799",True,"**而 `#828` 那个「0/26」被自己标成不可引用之后,这一轮去量它 —— 难点只有一句话:真值集不能用匹配器的模式去建,否则是自证。****真值集只用位置,匹配器只用动词,两者不共用任何模式。结果:70 条真值里",False,False
README_zh.md,231,7,"820,819,819,820,820,821",True,"| **负控失败在 5.9%,而那正是 95% 区间的额定值:整张网格从来没做过多重性** | **`#820` 登记的那笔债到期**(「补上多种子之前,单个格子不许当硬事实」,而我随即用单个格子拼出一个计数写进 NEX",True,False
README_zh.md,234,1,"819,797",True,"| **「2.5 倍」撤回:三种归一化下,那个例外落在八题全匀速的随机范围里** | **零算力的 gauge 检验**(`frontier §3` · `realstat §3` 阶梯第 1 级):`#819` 的「2",True,False
README_zh.md,236,6,"824,820,819",False,"**而 `#824`② 那条「唯一」建立在单个格子上,`#820` 早就登记过「补上多种子之前,单个格子不许当硬事实」——这一轮是那笔债到期。****结果:逐格标记在五个种子间一次都没翻(两个 `B` 都是),但负控失败",True,False
README_zh.md,237,6,"111,822,822,822,111,818,816,818,814,812",True,"| **更多年份只对「用上全部年份」的估计量有用;而 `#111c` 在这里开火** | **把「噪声底真的降下来了吗」写成闸 ⓪,排在所有关于人的判断之前(`#822` 的教训)——它失败了**:前半段(10 年)噪声",True,False
README_zh.md,239,1,"823,823",True,"**而 `#823` 派我去解释那个「2.5 倍」——于是先用零算力的一击打它自己:那个倍数是原始量表分算的,而八题的档数是 2–5。****五种归一化下:原始分 2.24 倍,除以人际标准差只剩 1.49 倍,而八题全",True,False
README_zh.md,241,1,"799,820,818,814",True,"| **kill 的尺子用错了噪声:种子跨度量的是可复现性,不是精度** | **连续估计量** `concentration(题,轴)` = 单个最大十年的 |Δgap| ÷ 各十年 |Δgap| 之和(完全匀速 ⇒ ",True,False
README_zh.md,244,12,"819,819,819",False,"| **按虔诚分,鸿沟是猛地裂的;按政治立场分,同一条鸿沟只是匀速漂** | **同一张 `(题 × 十年)` 网格在两根轴上各跑一遍,并把两张网格的比较本身当成估计量**(分两轮跑就只能用眼睛比):**虔诚度分层偏离匀",False,False
README_zh.md,246,1,"820,818",True,"**而 `#820` 那句事后读数值不值得信,取决于有没有一个连续的、无阈值的量 —— 于是造了一个:****`concentration` = 单个最大十年的移动 ÷ 各十年移动之和,基线由真匀速的合成世界给出。***",True,False
README_zh.md,247,12,"789,806,806,828,826,825,812,818,818,824,828,826,825",True,"| **只有同性恋那一题在猛地裂;其余七题各按自己的匀速走** | **元分离器:8 题 × 6 个十年 = 48 格全报**(`G3`),每格对**该题自己的**匀速参照(`ref = 该题全程 Δgap × 该十年跨",True,True
README_zh.md,249,4,"819,819",False,"**而 `#819` 那句话有一个我没检验过的前提:它是按虔诚度分的层。于是把同一张网格换成政治立场再跑一遍,并把两张网格的比较本身当成估计量。****结果:按虔诚分,`homosex` 在 1990s 与 2000s ",False,False
README_zh.md,250,17,"802,815,817,812,812,802,770",True,"| **UNVERIFIED,而理由是这个设计的噪声底比「值得说的量」还大** | **这条线索里第一个只有一层的估计量**(`#802` 以来每个数都是「两层之差」,**而一个差可以在谁都没动时变化,也可以在两群人都在",True,False
README_zh.md,253,17,"813,813,816,815,815,816",True,"| **两次张开都不是纯粹的「走」;而两千年代的虔诚者根本没动** | **世代拆解推到 2000s**(`#813` 说那个十年「几乎全是分歧」,**而它同样没检验过「走」这个前提**):1990s Δgap −0.5",True,False
README_zh.md,254,15,"813,812,815,815",True,"| **大部分是改了主意,但有七分之一根本不是「走」,是人换了** | **1990→1998 的 `Δgap` 按出生世代(1910s–1970s 共 7 箱)拆成两项**:虔诚层 +0.215 = 态度 **+0.1",True,False
README_zh.md,258,1,"805,806,813,813,805,806,754,805,806",True,"| **容差比噪声窄七倍:那两条负控是随机开火的** | **把 `#805`/`#806` 的负控各重抽 200 次,每个起点跑两个合成样本量**(⚠ **不搬 `#813` 那个 ±0.33** —— 它是在 199",True,False
README_zh.md,259,32,"805,806,811,805,812,805,805,806,805,806,805,806,812,816,816",True,"| **那两次张开是真分歧;而 `#805`/`#806` 的负控只抽过一次,它们的「通过」是运气** | **把「共同位移」对照跑到真正发生过事情的两个十年上**(`matters` = 0.25,`#811` 强制显",True,False
README_zh.md,260,25,811,True,"| **这条鸿沟不是长出来的,是在九十年代和两千年代裂开的** | **逐十年的 `Δgap`,参照不是 0,是「该十年按实际跨度缩放的匀速率」**(总量 −1.103 摊到十年 = −0.2206,再乘 `实际跨年/1",True,False
README_zh.md,262,8,"812,805,805,806",True,"**而 `#812` 找出的那两个十年,一个解释都没有 —— 于是把「共同位移」对照跑到它们身上,并把没动的八十年代作为对照十年一起跑。****九十年代:`explained` = +0.27 与 +0.37,两格都排除",True,False
README_zh.md,263,2,"810,808,808,808,808,808,808,805,805",True,"| **「窄的零」缺的不是一个分支,是一个我从没说出口的输入** | **`Gate.interval_verdict(lo, hi, reference, matters)`** 三值:`EXCLUDES` · `TI",True,False
README_zh.md,264,20,"802,809,802,777,808,808",True,"| **第二具仪器有了;而它给的是一个「窄的零」,不是「没分辨力」** | **NSFG 女性问卷两波(2011-2013 · 2017-2019)同时有 `SAMESEX`「两个同性成年人之间的性关系是可以的」(5 档",True,False
README_zh.md,266,6,810,True,"**而 `#810` 留下的三个世界里,有一个可以只用 GSS 自己分开 —— 于是把五十年按十年切开。****结果:八十年代它没有可测量的移动;九十年代张开 −0.629 [−0.860, −0.402];两千年代再张",True,False
README_zh.md,269,3,808,True,"**而连着八轮之后,一个关于我自己的观察比任何一个关于世界的问题都更有杠杆:每一轮我都写「本轮换不了仪器」,依据是 `R223` ——****可 `R223` 关的是 `r = 斜率之比` 那扇门(它要 ≥8 个时间点)",True,False
README_zh.md,270,37,"802,797,806,806,806,802,801,805",True,"| **八条鸿沟终于有了区间;而「没动」这句话不成立,是「动得最少」** | **`#802`① 欠了六轮的区间,本轮还上**(B = 3000,两套**不同**的重抽方案,分别标明、不合并不平均 —— `#797` 指",True,False
README_zh.md,271,5,"801,806,798,805,806",True,"| **「从来没跑到」与「跑不了」对读者的意思是相反的** | **结构定总体的枚举**(两版各 334 / 305 个单位:带 `(Entry N)` 的表行 + 相邻行内锚之间的叙事段,**召回按构造 = 1**):",False,False
README_zh.md,272,25,"801,799,783,805,814,814",True,"| **换边不是刻度造的(0.6%);而顶对这个设计够不着** | **共同位移对照推到八题(18 格全报,6/8 题有可用格)**:`helpblk`(5 档)两层差距 **−0.344 → +0.333,跨过零**,",True,False
README_zh.md,274,6,"802,806",True,"**而 `#802` 那句「五裂三合」欠了六轮的区间,在这里还上了 —— 八题的 `Δgap` 在用上全部年份的规格下全部排除 0,最大的是 `homosex` 的 −1.103 [−1.178, −0.921],最小的",True,False
README_zh.md,275,17,"803,804,796,804,814,814",True,"| **两者都在:刻度解释了那条鸿沟的一部分,解释不完** | **共同潜在位移的自助区间**(`homosex` 1974→2024,四个格 n = 491/457/303/286,B = 2000 层内按人重抽):p",True,False
README_zh.md,277,5,"805,801,805",True,"**而 `#805` 只做了一题,所以下一轮把同一个对照推到八题上 —— 最尖锐的那一格给了一个干净的答案。****`helpblk`(政府该不该帮黑人)的两层差距从 −0.344 走到 +0.333,跨过了零;而共同位",False,False
README_zh.md,278,10,"801,803,801,803,803,600,795",False,"| **那条规矩写在账本里,而账本不执行任何东西** | **`#801` 立下「控制不许要求一个接近可达上限的变化」并把标准定在可达幅度的 30%,而一轮之后 `#803` 又建了一遍** ⇒ 变成 `lib/gate",False,False
README_zh.md,280,9,"803,804,804",False,"**而 `#803` 与 `#804` 两次都骑在阈值 0.50 上(+0.478、+0.493),那不是数值巧合,是一个阈值判据在坐落于阈值上的量上没有分辨力** ⇒ 换判据,报区间。收紧到唯一自洽的口径(端点只取 `",True,False
README_zh.md,283,17,"801,785,787,802",True,"| **预注册说「真分歧」,而它的八格里有四格是我一轮前刚记下的那个毛病** | **共同潜在位移对照**(`homosex`,n=44,644,30 年,1974→2024,量表 1–4;虔诚 1.271→1.867 ",False,False
README_zh.md,286,44,"808,770,770,783",True,"| **五条鸿沟在裂,三条在合;而同性恋那条翻了三倍** | **八题的两层差距(虔诚 − 非虔诚),拟合端点,两个规格方向一致 8/8**:`homosex` **−0.183 → −0.550**(÷跨度;绝对值 −",True,False
README_zh.md,287,8,"784,785",True,"| **两题都是「追上」;而地板和天花板一样压缩,我的镜像直觉是反的** | **四个层的首末水平**(直接观测,不过模型):`sexeduc`(1–3,1974→2024)虔诚 **1.303→1.176** · 非虔",True,False
README_zh.md,288,9,"791,789,806",True,"| **MDE 关的是确认,不是反驳:六个候选全部被反例杀掉,一个统计量都没用** | 判据(跑前写死):正类是否恰好 = `{sexeduc, racmar}`。六个只看题干可判的候选:**存活 0/6** —— ① ",False,False
README_zh.md,289,7,"782,790,790,806",True,| **顶对经住了造世界那一级:小分母 + 噪声造不出 2.19 与 1.84** | 造一个**分母全部取自真实观测、而八题真值统一为 0.45** 的世界:全场最大 **P(r>1.5) = 0.0043**(门槛 ,True,False
README_zh.md,291,17,"791,791,791,790,806",True,"| **底堆归不了堆:三堆撤回,剩下「干净的一对 + 排不出层的六题」** | **八题的分母全部超出自己的置换零**(1.82×–2.50×)⇒ **底堆不是「问不出来」,社会确实动了**;而底题的区间**同时含 0 ",True,False
README_zh.md,292,23,"797,806",True,| **三堆不是逐年取均值取出来的;而我那三个估计量其实是两个** | 页面中心此前**只用过一个估计量**(逐年均值 → 斜率 → 相除)。换成**个体层交互** `y ~ year + dev + dev×year`,True,False
README_zh.md,294,8,"797,776,779,778,806",True,"| **那条线真的漂了,而它没有制造那些比值** | 「最虔诚的三分之一」是**逐年**定义的,而 `REL` 在合并样本上 z 化 ⇒ 那条线是可测的:**首末漂 −0.302 个合并 SD · 全期极差 0.458 ",False,False
README_zh.md,295,1,"792,789,789,791,792,792",True,"| **结构定总体之后,受影响的只有一条;而判据又错了一次,同一族第三次** | 枚举主表 **91 条主张**(表行 204;完整性逐行相等,**排除 2 行带删除线的已撤回行并全文打印备查**);替换测试给出 **U",False,True
README_zh.md,297,9,"797,806",True,"| **不是一条轴,是三堆;而解释它这条路在算术上就是关着的** ⚠⚠ **「三堆」已在 `#797` 撤回 —— 现行形状是「一对 + 六题」;本行站得住的是「顶对与其余全部分得开」与那条 MDE** | **MDE*",False,False
README_zh.md,298,7,"799,782",True,"| **不稳来自分母,所以 n=8 是硬天花板:抗拒只能在真的发生过的变化上被测量** ⚠⚠ **机制在 `#799` 被拆细**:分母是**噪声的放大器**不是推力 ⇒ 本行成立的是「区间变宽」,**不是「点估计被推高",True,False
README_zh.md,299,17,"782,806",True,"| **变异在组内,不在组间:「性 / 非性」这个切法解释不了任何东西** | 可读 **8 / 24** 题,`r` 从 **0.105 到 2.192**:`sexeduc` **+2.192** · `racmar",True,False
README_zh.md,300,5,"786,806",True,"| **挡住这个问题的不是数据,是我那具自动定向仪器的边界** | 18 道候选里 **14 道的方向 `label_pole` 拒绝判定**,只剩 4 道进网格(**可读 2 / 尝试 4**)⇒ 题间比较做不了,判 ",False,False
README_zh.md,303,1,785,True,"| **天花板解释了三分之一,剩下的三分之二是他们自己** | 同样的潜在位移放在虔诚层更靠顶的起跑线上,本就只会走出别人的 **0.813**(8 格 0.715–0.887);而他们实际走出的是 **0.456**(",True,False
README_zh.md,304,1,782,True,"| **页面公布的是小的那种不确定性,大的那种一直在幕后** | 页面锚窗内发表 **17 个「虔诚/非虔诚」比**;按单位拆开:世代格 9 个(**其中 4 个的区间含 1.0**)· 合并版 4 个(**从来没有区间",True,False
README_zh.md,305,2,"787,779,781,779",True,"| **撤回维持,但理由换了人:不是世界有反号,是我的判据没检验比值** | 触发撤回那一格的比值 1.128,**年份自助 95% 区间 [0.561, 2.851],宽 2.29 —— 同时包含 1.0、0.623、",True,False
README_zh.md,309,4,"747,776,777,773",False,"| **他们确实改了主意,但只有别人的三分之一到五分之二** | 同期最不虔诚三分位说同性恋「总是错」的从 **61.1% 掉到 21.8%**,而最虔诚三分位 85.9%→67.4% ⇒ **虔诚/非虔诚 比:水平 0",True,False
README_zh.md,312,14,767,False,"| **那道题在最虔诚的人身上已经到顶了,所以那个方向是撞墙不是关系** | 最虔诚三分位里说婚外性「总是错」的占 **87.8%**(`teensex` 82.2% · `homosex` 80.5%),而 sd 从 ",False,False
README_zh.md,313,6,770,False,"| **第一个不是推导的量:交互;而它的方向被第二具仪器推翻了** | 宗教三分位内 ρ(obey, `xmarsex`) 从 **+0.2078** 降到 **+0.0655**;四题的 spread 全部超出**匹配",True,False
README_zh.md,314,2,750,False,"| **解释份额是推导不是测量,而我用它写了五轮** | 解析式与数值管线差 **1.9e−16**(机器精度)⇒ 份额是 `(r_XY, r_XZ, r_YZ)` 的确定函数;而**只匹配那两条相关的二元高斯**给出同",False,False
README_zh.md,317,10,"765,726",False,"| **区间只动了一点,而我发现自己把另一次运行的数抄进了账本** | McDonald ω = **0.7352** > α = 0.7287 ⇒ 区间收窄到 宗教 **[33.3%, 46.7%]** · 残余 **",True,False
README_zh.md,318,13,"767,764,762",False,"| **我的过滤器删掉了参照组,而真正咬人的是控制量的信度** | 过滤器:`attend` 码 0 = never(**n=14,883,最大的一档**)被我的 `.where(x>0)` 整档删除 ⇒ 修好后 n 从",True,False
README_zh.md,319,1,"754,762",False,"| **两次落进自己拍的中间带,而问题不在阈值高低,在问法**(⚠ **其中「残余是宗教的 1.89 倍」已被下一行撤回** —— 把控制量的信度校正之后是 **1.04 倍**,两者一样大;「残余是政治的 6.6 倍」",True,False
README_zh.md,321,19,"774,754",False,"| **宗教解释三分之一,政治解释一成,而还剩六成二**(⚠ **推导** —— 本行等价于:**虔诚度与看重服从相关 +0.27、与性态度相关 +0.25…+0.47**〔`#774` 持久化〕)(⚠ **前两个份额是",True,False
README_zh.md,322,17,"770,774,745",True,"| **把政治左右整个偏掉,服从与管性还剩八成八**(⚠ **推导,不是独立测量** —— 按 `#770`,份额是 `(r_XY, r_XZ, r_YZ)` 的确定函数;本行等价于:**政治与看重服从相关 +0.17、",True,False
README_zh.md,326,6,750,False,"| **社会层没有服从那一族,只有服从这一个** | 只偏掉服从的代价 **+0.0783**,而文献上与它同属 compliance 的责任只值 **+0.0046**;整个 compliance 组 +0.0750,",False,False
README_zh.md,331,5,"542,542",False,"| **一个人的性不是一件事,是二十件互不蕴含的事**(面内那一半是**验证**,面间那一半才是发现) | 面间成对中位 **+0.0725**(有符号),而面内是 **+0.5987** —— **低一个量级**;20",True,False
README_zh.md,335,10,"747,745",True,| ⚠ **而上一行现在带着一个活的替代解释** | 逐层 `homosex` 的**标准差轨迹**:几乎不去 1.321 → 1.131(**斜率 −0.00424**)· 偶尔 +0.00109 · **常去 0.8,False,False
README_zh.md,336,12,691,False,| **并进去的是常去教堂的人** | 天花板归一后:**常去 +0.00287 · 偶尔 +0.00178 · 几乎不去 −0.00044**;两端之差 **+0.00331/年 = 36 年 +0.1191** | ,True,False
README_zh.md,337,12,740,True,"| **也不是年龄,也不是教育** | 固定年龄段内合并斜率 **+0.00640 = 世代内的 95%**(三段 +0.0069 / +0.0054 / +0.0069);教育三分位内 **+0.00521 = 77%",True,False
README_zh.md,338,14,740,True,"| **搬进的是「性道德」,不是「政治」** | `premarsx × homosex` **+0.00672/年,在 253 对里排第 2**;而 homosex × **19 个非性题**中位 **−0.00025",True,True
README_zh.md,343,2,731,False,"| **换一套问法再问一遍,同一批人给出的还是同一块** | 1994 年同人群同约定,两版四题的最弱一环 **+0.3339 对 +0.4273**;368 人两版都答过,逐题重测 **0.73–0.91**(逐题值见",False,False
README_zh.md,347,1,716,False,| ⛔ ~~她对性与对「没结婚算不算一个家」的判断一样紧~~ **两块都贴着自己的零** | 实测 0.468 与 0.425 是真的紧;而**同池同 k 的零是 0.376 与 0.411** ⇒ **1.24× 与 ,True,False
README_zh.md,422,11,"301,302,356",True,"> ⚠ **`#301` `#302`:**样本内 1.4% / 样本外 0.87%**。留出来算 —— 5 折人层交叉验证,**六个坐标在每一折内部重估** ——同一条流水线的中位是 **0.869%**;坐标固定时是",False,False
README_zh.md,457,6,259,True,| **跨块对比 D** —— 你在哪些领域敞开 | **+0.6785** | 块 | **已验**(起始仪器 +0.1384) | +0.0830 | ~8–10/31  ⚠ **`#259`:这一行与宽度类型 c3,True,False
README_zh.md,458,2,"255,254,228",True,"| **宽度剖面** —— 你被打开的形状 | **+0.4290** | 块 | **已验**(维数 ≥2;起始仪器 k=2 复现 0.9379) | 逐人**清晰度**给 +0.0148 ± 0.0116(1.3×,",True,True
README_zh.md,459,1,"257,252",True,"| 宽度类型 c1 | **+0.6429** | 块 | 未验 | `UNCOMPUTED` | 13 → **控制后 9,读作 6–12**(`#257`) | **勾选数 · 性别 · 位置分 S 三重已控**(`",False,False
README_zh.md,460,1,"257,252",True,"| 宽度类型 c2 | **+0.5778** | 块 | 未验 | `UNCOMPUTED` | 11 → **控制后 6,读作 4–8**(`#257`) | **勾选数 · 性别 · 位置分 S 三重已控**(`#",False,False
README_zh.md,461,37,"258,257,366,367,369,368,347",True,"| **宽度类型 c3 —— *你把开放花在哪儿*** | **+0.5631** | 块 | **名字已跨仪器验证**(`#258`:与起始仪器越轨半 +0.1815、与普通半 **−0.1086**,差 18.6×)",True,False
README_zh.md,462,3,"114,452,289",True,| **rho_i** —— 你罕见的兴趣排在前还是后 | **+0.5316** | 起始年龄(31 类别) | 不适用(块仪器没有时间) | `UNCOMPUTED` | 11/31 | 当前年龄已控(+0.0226,False,False
README_zh.md,463,33,"277,278,277,283,316,375,320,419,392,420,421,422",True,| **`form_i` —— 「被画的东西打开」与「被写的东西打开」之间那份共有** | **+0.3382**(两道题) | 块(`animated`/`written` 扣掉全部六个坐标之后的残差) | **已验*,True,False
README_zh.md,465,5,"423,392",False,"⚠ **`#423`:而把题型逐个列举一遍,找出了一个**尚未触发**的陷阱,外加一句关于人的话。** 问卷里有**两个**斐波那契编码的评分族,值集互为镜像 —— `{0,−1,−2,−3,−5,−8}` 与 `{0,",False,False
README_zh.md,467,2,424,False,"⚠ **`#424`:而这份问卷里**没有一种「专精」的口味**。** 名单上最大的、从未标定的题族 —— **67** 个唤起评分,从 anal 到 spanking 到 mind-break —— 用同样两个计数锚标",False,False
README_zh.md,469,6,"429,481,461,442,480",False,"⚠ **`#429`:而本页有一条带符号的话,靠的是一个在这里根本无法检查的方向。** 把最后一个没查过的题族列举完,发现本项目用到的**八个**有序变量方向从未被确立 —— 五个 Big Five、powerlessn",False,False
README_zh.md,471,1,433,False,"⚠ **`#433`:而方向一旦定下,色情使用量这个变量原来只多加了一件事。** 对着本页已有的四个结局 —— 羞耻、能不能停、治疗性、实践了多少 —— 在**口味有多罕见、普通内容管不管用、广度型、类别数与年龄全部控制",False,False
README_zh.md,473,9,"434,435",True,"⚠ **`#434`:而羞耻原来是刹车,不是传递者 —— 与上一段引我写下的话正好相反。** 发现「用量只预测羞耻」之后,我写下这条链必然是「用量 → 羞耻 → 行为」。测了才知道,两条路同时在跑。色情使用量到达「实践了",True,False
README_zh.md,475,6,435,True,"⚠ **`#435`:而这个刹车不是一刀切的税 —— 它有选择,而且有一个量是被反向刹的。** 把同一套三路径分解一次跑五个量,每一个的代数恒等式都保持到 2e-16:**口味的罕见程度**经羞耻**失去 8.1%** ",False,False
README_zh.md,477,6,"436,437",True,"⚠ **`#436`:而那个唯一指向「做得更少」的坐标,原来指的是别的东西。** `c3⁻`(广度型)是本页唯一一个通往「实践了多少」为负的坐标。把模型分成「控羞耻」与「不控羞耻」两臂:**控羞耻之后活下来的不是「做得更",True,False
README_zh.md,479,8,439,True,"⚠ **`#439`:而「觉得自己改不了」有两条路,不是一条。** 本页已经说过,塑造「我停不下来」的是**经验**而不是情绪 —— 一个人实践了多少能预测这个信念(**−0.039**),而羞耻不能。广度型也能预测它(",False,False
README_zh.md,481,3,440,False,"⚠ **`#440`:而这不是「你喜欢什么」,是「你的喜欢怎么分布」。** 广度型通往「这件事我改不了」的**直接**那条路,是本页最大的一块没有解释的东西,所以把它拆到**对象自身**的层面:把这个坐标**重建 32 ",False,False
README_zh.md,483,5,"441,442",False,"⚠ **`#441` 把这句话收窄了:那个「形状」不是广度型这个对比,而且它是三个里最弱的。** `c3⁻` 是块×块残差相关矩阵的**第三**个特征向量;接下来显然要问的是前两个是什么、它们是否也预测这个信念。**三个",False,False
README_zh.md,485,9,"442,443",True,"⚠ **`#442`:而它不是「卷入度」换了个名字 —— 把卷入度控制掉,它反而更强。** 上一段最显然的泄气解释是:第二个成分与认可的性行为计数相关 **−0.38**,所以「残差结构预测觉得改不了」可能只是「卷入得多",True,False
README_zh.md,487,37,"444,445,446,447,448,449,450,451,452,114,454,455,456",True,"⚠ **`#444`:那个让你付出「可以改」这种感觉的一半,载荷集中在体液题上 —— 而最先这么说的那个检验**不可能失败**。** 问「两半各自是什么做的」,最显然的比较是两条载荷向量的相关,它给出 **−0.01**",True,False
README_zh.md,489,9,"456,457",False,"⚠ **`#456`:两个后果彼此毫无关系,而说「同一个前因」是读进了它撑不住的东西。** 握住羞耻、重跑「能不能改」的梯度,陡度从 **+0.128** 变成 **+0.128**(保留 **1.007**);握住「能",False,False
README_zh.md,491,21,"458,459,460",False,"⚠ **`#458`:而这两条路确实分得开 —— 页面上六个量里,有三个只碰其中一个。** 把本页**已有的**六个人层量同时对两个结局跑一遍,族内阈 **0.034**:口味的罕见程度(**+0.079 / −0.08",False,False
README_zh.md,493,69,"463,464,465,466,469,470,471,472,473,474,475,476,479,375,325",True,"⚠ **`#463`:而残差结构的两个领头成分各落在一条路上 —— 这是第一次能把分岔的两边都点名。** 把第一个成分(**定向为「恋物类别越多」**,即上面那段所用的框架)加进同一个七量模型:它够到的是「能不能改」(*",True,False
README_zh.md,500,187,"285,286,288,293,294,296,381,380,414,298,299,304,308,311,384,385,386,384,387,388,392,390,391,389,327,395,384,396,397,398,399,401,402,415,415,416,417,418,403,404,405,406,409,327,411,390,389,388,391,325,327,201,202,303,324,330,373,366,374,332,380,296,370,371,372,346,334,337,350,346,357",True,"> ⚠ **这张表建在合并样本上,而六个坐标在两个性别里不是同一个东西**(`#285` `#286`)。在两组里**各自独立**重建(n = 3,232 / 3,485):块层载荷子空间在**按性别劈**下复现 **0",True,True
