page,num,sub,pos,ctx,title,resolves,overlap
README.md,391,,537967,ow unusual the person's tastes are: ⚠ **`#392` REVERSES THE DIRECTION OF THIS ENTIRE NOTE — and of `#390` and `#391` with it.** These five items are the complete `RATING_NEG_FIB` set (th,"是一个家族:五题各自成立,去掉任何一题都还在",1,0
README.md,389,,539399,"h clears on its own, and the family score is a description of those hits rather than an independent test. ⚠ **`#389`: and that description does not survive — redefined by the questionnai",复制失败且**变号**;`#388a` 的家族读法退回,1,0
README.md,327,,539540,"es not survive — redefined by the questionnaire's own block structure it changes sign.** Using the two blocks `#327` identified as c3's ordinary end (`sex acts`, `sensations`) instead of","`c3` 的块载荷,与 `#303` 在另一件仪器上的分界重合",1,0
README.md,395,,540233,"rrelates +0.34 with total picks — but that is a limitation of the replication, not a rescue of the claim. ⚠ **`#395`: and the same score also predicts shame — it is the common antecedent","同一个分数,同时带来更多羞耻和更强的「我能停下来」",1,0
README.md,384,,540763,"e score independently predicts believing they could stop, and shame and that belief are themselves unrelated (`#384`). ⚠ MDE 0.05 exactly equals the meaningful magnitude here, so the str","羞耻改变的是你**做了什么**,不是你**相信什么**",1,0
README.md,396,,540869,"ed (`#384`). ⚠ MDE 0.05 exactly equals the meaningful magnitude here, so the strength is not comfortable. ⚠ **`#396`: and a whole class of follow-up tests is closed — by algebra.** Addin","「加一个控制,看系数往哪走」是一整类空的分离器",1,0
README.md,397,,541548,"f no unmeasured confounding, not from the arithmetic. Strip the assumption and only the identity is left. ⚠ **`#397`: and the five-item score turns out to be a fourth shame route, separa","「我口味偏」和「普通的东西对我没用」是两回事,各自带来羞耻",1,0
README.md,398,,542383,"it was found while scanning the residual of the *changeability* item, not while looking for shame routes. ⚠ **`#398`–`#399`: scanning a third outcome — whether engaging with one's arousa","「治疗性」不是羞耻取反;而最像它的那个人,是能被对方带动的人",1,0
README.md,399,,542390,"found while scanning the residual of the *changeability* item, not while looking for shame routes. ⚠ **`#398`–`#399`: scanning a third outcome — whether engaging with one's arousal feels","门检验的是断言,不是我给断言起的名字",1,0
README.md,401,,543378," two indicators of one.** ⚠ Scans are discovery, not test; both were replicated only within this dataset. ⚠ **`#401`: and shame and healing are not two ends of one axis — 1,790 people re","既深深羞耻、又觉得这件事在治愈自己的人,有 1,790 个",1,0
README.md,402,,544147,"ce variance would inflate the correlation toward a single axis, so the near-zero reading is conservative. ⚠ **`#402`: and they are not a random slice of the ashamed — they have a shape.*","他们不是没有偏离,是**两边都有**",1,0
README.md,415,,544856,"Strikingly, c3⁻ — the largest shame route on this page — does **not** separate them (\|t\| 1.19) **— but read `#415` below before taking that as evidence about c3⁻: both cells here are h",两把刀切出两组几乎不重叠的量,1,0
README.md,415,,545235,"nary half. ⚠ Both cells sit on the high-shame side, so nothing here measures differences in shame itself. ⚠ **`#415`: the other cut — both-high (815) against therapeutic-only (1,046) — i",两把刀切出两组几乎不重叠的量,1,0
README.md,416,,546090," on shame, so c3⁻ had no room to vary. **A null from one cut is a null along that cut's direction only.** ⚠ **`#416`: and with all four cells used, the two dimensions turn out to be addi",第三把刀是空的;而真正的交互说:两维是相加的,1,0
README.md,417,,546977,"ons' shapes and nothing more — consistent with the earlier finding that ""both halves"" is not a construct. ⚠ **`#417`–`#418`: and the fourth cell — the 1,662 people low on both — is not s","判据测了它测的东西,而那不是我给它起的名字(第二次)",1,0
README.md,418,,546984,"apes and nothing more — consistent with the earlier finding that ""both halves"" is not a construct. ⚠ **`#417`–`#418`: and the fourth cell — the 1,662 people low on both — is not simply """,「不羞耻也不疗愈」不是「什么都淡」,1,0
README.md,403,,547892,"eneral dimming**: tastes markedly more ordinary and interests arriving later, but not less of everything. ⚠ **`#403`: and ""both halves"" behaves as one thing rather than two.** Combined a",「两边都有」是一件事,1,0
README.md,404,,548506," pair of cells, so it is not a replication, and ""stronger together"" does not establish a latent variable. ⚠ **`#404`: and it does not become one on testing.** Putting the combination alo","「潜变量」这个词不能用,而理由不是它被排除了",1,0
README.md,405,,549539,"artners (rarity +0.047, ordinary-also-works +0.123), whereas they were equal in separating the two cells. ⚠ **`#405`: and across four outcomes the division of labour is not stable — this","「两边都有」是那群人的好描述,不是一个构念",1,0
README.md,406,,550398,spersion and therefore biases toward *stability* — the instability survives a bias running the other way. ⚠ **`#406`: and position S itself does not point one way — it is reversed on 8 o,"一个擦线的通过,加上一个偏向通过的偏差,不足以支持那句话",1,0
README.md,409,,551343,"ave to carry ""on the shame outcome""** — among the reversals is whether a person believes they could stop. ⚠ **`#409`: and splitting S in two does not repair it — a null with power.** Usi",拆开 `S` 没有让它更像一个方向;越轨那一半反而更散,1,0
README.md,327,,551466,"plitting S in two does not repair it — a null with power.** Using the transgressive/ordinary block split that `#327` derived from loadings rather than from reading, the two halves' sign ","`c3` 的块载荷,与 `#303` 在另一件仪器上的分界重合",1,0
README.md,411,,552075,"ason that has now been tested rather than assumed. ⚠ MDE 40% against a meaningful 50%, sweep unsaturated. ⚠ **`#411`: and shame barely suppresses action at all in people who have never h","在从没有过性伴的人身上,羞耻几乎不压制行动",1,0
README.md,390,,552972,"rrow calibers are different populations, and the wide arm drops S and c3⁻ because they require ≥8 blocks. ⚠ **`#390`: put in one model, intensity survives and breadth collapses — the wit","强度赢,广度塌;而复位的检验是预注册的",1,0
README.md,389,,553394,muting both columns together) while the block-count breadth score falls from −0.0430 alone to **−0.0009**. So `#389`'s −0.026 was breadth speaking for intensity. **The three outcomes and,复制失败且**变号**;`#388a` 的家族读法退回,1,0
README.md,388,,553814," does **not** settle is the selection itself: the five items are still ones chosen by looking at the scan, so `#388`'s scope stands and the defensible pre-registered quantity remains the","觉得「我能改」的人,是那些同时也被普通的东西打动的人",1,0
README.md,391,,553913,"e scan, so `#388`'s scope stands and the defensible pre-registered quantity remains the maximum, +0.0888. ⚠ **`#391`: within those five, though, it behaves like one family rather than on","是一个家族:五题各自成立,去掉任何一题都还在",1,0
README.md,325,,554387,"est single contribution is 14%, and two of the items slightly dilute rather than carry it. This rules out the `#325` pattern where two indicators of one construct load it very unequally.","那个 −0.2075 是 `written` 的,不是 `form` 的",1,0
README.md,327,,554580,oes not touch the selection question: proving the five cohere is not proving the five were picked fairly. ⚠ **`#327`: and the block loadings reproduce that split on the other instrument.,"`c3` 的块载荷,与 `#303` 在另一件仪器上的分界重合",1,0
README.md,201,,555122,"+0.975**. ⚠ **A loading ranking is a description, not a name** — four naming attempts have already died here (`#201` `#202` `#303` `#324`). ⚠ **`#330`: and it is not rarity wearing a cos","⚠ 撤回「媒介偏好」这个名字:`animated` 与 `written` 相关 +0.25,不是二选一",1,0
README.md,202,,555129,"*. ⚠ **A loading ranking is a description, not a name** — four naming attempts have already died here (`#201` `#202` `#303` `#324`). ⚠ **`#330`: and it is not rarity wearing a costume.**",不是「表征 vs 实况」的轴;而这一轮的价值在于上一轮没有把名字说出口,1,0
README.md,303,,555136,"A loading ranking is a description, not a name** — four naming attempts have already died here (`#201` `#202` `#303` `#324`). ⚠ **`#330`: and it is not rarity wearing a costume.** Strip ","一个常设相关也不需要嵌套修正,而 `c3` 的下降是仪器的",1,0
README.md,324,,555143,"ng ranking is a description, not a name** — four naming attempts have already died here (`#201` `#202` `#303` `#324`). ⚠ **`#330`: and it is not rarity wearing a costume.** Strip the thr","`form` 偏向反事实半,但只是 PLAUSIBLE",1,0
README.md,330,,555156," a description, not a name** — four naming attempts have already died here (`#201` `#202` `#303` `#324`). ⚠ **`#330`: and it is not rarity wearing a costume.** Strip the three content-fr","扣掉全部三个结构属性,`c3` 跨仪器反而更锐",1,0
README.md,332,,555800," carrying it. ⚠ Three properties are the three I thought of; this is a lower-bound argument, not a proof. ⚠ **`#332`: and a third correlate — how early it arrived.** Mean onset age corre",起始越早羞耻越多:每一项检查都过了,1,0
README.md,380,,556466,"codings of the age bins (range 0.004). ⚠ Onset age is retrospective self-report — association, not cause. ⚠ **`#380`: and this route is about twice as strong in respondents who are not b","性兴趣来得早,在非生理男的人身上带来的羞耻大约是两倍(独立确认,五门全过)",1,0
README.md,296,,556756,— which removes not only mean and variance differences in scale use but the response-shape confound that left `#296` at D5 — onset predicts shame at **−0.133** in group 0 versus **−0.068,"看上去是十轮站住了,但正对照说这句不能说",1,0
README.md,370,,557661,"ull model the same difference is +0.053, |t| 2.14 against a threshold of 2.42 — same sign, below the bar. ⚠ **`#370`: and within a single person, the rare things arrive LATER — far more ",几乎每个人都是从普通的地方开始的,1,0
README.md,371,,558498,"e null: almost everyone starts from the ordinary, and the ordering is personal, not merely demographic.** ⚠ **`#371`: and the few for whom it ran the other way carry more shame.** Regres",顺序是有代价的;而我的「宽口径臂」第一版根本没宽,1,0
README.md,372,,559065,"re the more ashamed.** The wide arm's MDE is 0.025 against an effect of 0.029: adequate, not comfortable. ⚠ **`#372`: and about half of that is simply that those people started earlier a","那个负号有一半是「他整体就来得早」,剩下的一半这个设计看不见",1,0
README.md,346,,559851,"above still holds; the mechanism does not separate. ⚠ Wide and narrow calibers are **different populations** (`#346`), so this is a cross-population replication, not added power. ⚠ The f","宽口径对 `c3` 几乎免费,而它把 `S ↔ 羞耻` 抬了 45%",1,0
README.md,334,,560223,"on-rule relaxation that does not move n never happened, and is a scope claim in the flattering direction. ⚠ **`#334`: three routes, and only one pair overlaps.** Onset-early carries an i",次可加过了全族阈:PLAUSIBLE 升到 CONFIRMED,1,0
README.md,337,,560779," numeric codings of the onset bins. Rare taste and early arrival overlap; the other two pairs simply add. ⚠ **`#337`: and the overlap survives at the person×category level** (147,387 cel","格层复现了次可加,而格层的时间表已被中心化掉",1,0
README.md,350,,561191," = 0.010)** — so the overlap is not the shared developmental schedule, which is centred out cell by cell. ⚠ **`#350`: it replicates in a larger, more heterogeneous sample.** At a looser ",那条次可加在更大也更杂的人群里更强了,1,0
README.md,346,,561627,"re different populations, not the same one with more data** — low-coverage respondents differ systematically (`#346`), so this is a replication across populations, not an increase in pow","宽口径对 `c3` 几乎免费,而它把 `S ↔ 羞耻` 抬了 45%",1,0
README.md,357,,561711,"ts differ systematically (`#346`), so this is a replication across populations, not an increase in power. ⚠ **`#357`: two of those four moderators were deliberately coarsened before rele","广度共线在 `S` 上,不在特征向量上;而量级不是新的",1,0
README.md,373,,562316, correlations **~25% weaker than the original** — so every correlation on this page is a **lower bound**. ⚠ **`#373`: and that card is not describing this exact file.** Its header states,数据集卡片描述的不是我手上这个文件,1,0
README.md,366,,563204,"ut rows having been dropped, the file’s blanks **are** the None level, so reading them as zero is correct and `#366`’s warning about conflating “none” with “no answer” is withdrawn. ⚠ **",`c3⁻` 那份羞耻不是独有的;而咬掉它的五个量说的是同一种人,1,0
README.md,374,,563280,"ading them as zero is correct and `#366`’s warning about conflating “none” with “no answer” is withdrawn. ⚠ **`#374`: but the card is stale, not false — its deletions hold.** Its `DROPPE","卡片的**档数**过时,它的**删除**属实",1,0
README.md,285,,564124,"**Read the card as accurate about what was removed and out of date about how much was collapsed.** > sexes** (`#285` `#286`). Rebuilt independently in each group (n = 3,232 / 3,485): the","这六个坐标在男性和女性身上,不是完全同一套",1,0
README.md,286,,564131,"the card as accurate about what was removed and out of date about how much was collapsed.** > sexes** (`#285` `#286`). Rebuilt independently in each group (n = 3,232 / 3,485): the block-","它们不是「人的坐标」,至少不是同一套坐标",1,0
README.md,278,,565099,es a resolvable disagreement.**  > ⚠ **`form_i` is the only standing dimension that does *not* reach shame** (`#278`). Everything else in > this project ends up pointing at it — position,"这个项目找到的每一样东西最后都指向羞耻,除了这一个",1,0
README.md,316,,565581,"y quantity in a project points at the same outcome, the informative one is the quantity that > doesn't.** ⚠ **`#316`: that is a statement about the *increment*, and the wider reading is ","`form` 不是够不到羞耻,它是信度低",1,0
README.md,375,,565837,"*, and its Spearman–Brown reliability is only **0.380** (`animated`↔`written` = **+0.2345** at n = 6,478; ⚠ **`#375`: this page previously printed +0.468 here, which is `2r`, the numerat",没有第三个 `form` 指标;而页面上那个 `+0.468` 是 `2r`,1,0
README.md,320,,566179,"relation was not.**), so the disattenuated value is **+0.1293** (bootstrap 95% interval **[+0.088, +0.167]**, `#320`) — the same size as position (+0.1185 [cov≥8 · scope stated]) and bre","非线性不咬人,但区间该报;纳入规则把不确定性放大近一半",1,0
README.md,419,,566624,"of 0.0348. **`form` is not a shame-free dimension; it is a dimension this survey measures too coarsely.** ⚠ **`#419`: the direction of these two items has now been checked, and so — for ",方向是对的;而顺手确认的是整页的羞耻方向,1,0
README.md,392,,566935,"M3` (symmetric, −2…+2 and −3…+3), structurally unlike the all-negative `RATING_NEG_FIB` scale whose direction `#392` had to reverse. Calibrating the whole family with an item whose direc",我把整个尺度读反了;而我审计了三轮**我叫得出名字的**那个担心,1,0
README.md,420,,567684,"nd **more** fetish categories (+0.095, +0.035) — which is a substantive split, not an instrument failure. ⚠ **`#420`: and it survives a proper test.** With `S`, c3⁻, shame and age contro","想要的种类更多,做过的事更少",1,0
README.md,421,,568467,"ised, so only signs and threshold-crossings are compared; the split is a description, not a causal claim. ⚠ **`#421`: and ""breadth"" on this page is not one quantity.** Enumerating the fi",「广度」不是一个东西;而落单的那一个正是 `form` 劈开的那一个,1,0
README.md,422,,569309,"and how much you have actually done — and the form score above pushes those two in opposite directions.** ⚠ **`#422`: and the ambiguity turns out to be bounded, so one definition fixes i","分成两步的价值,不在于拖一轮,在于第一步可以改变第二步是什么",1,0
README.md,423,,569785,"otalsexacts` or ""endorsed sex acts"". **So a bare ""breadth"" on this page never means the sex-act count.**  ⚠ **`#423`: and enumerating the question types turned up a loaded trap that has ","一个没被用过的变量,方向不是安全的假设,是没被检查过的假设",1,0
README.md,392,,570036,"ibonacci-coded rating families whose value sets are exact mirrors — `{0,−1,−2,−3,−5,−8}` and `{0,1,2,3,5,8}`. `#392` established that **−8 is the most erotic end** of the first. Anchorin",我把整个尺度读反了;而我审计了三轮**我叫得出名字的**那个担心,1,0
README.md,424,,571197," and the item wording selects on body type), so this is a statement about them, not about everyone here.  ⚠ **`#424`: and there is no specialist taste in this survey.** The largest never",这份问卷里没有一种「专精」的口味,1,0
README.md,429,,572502,"eakest item is close enough to zero that ""never negative"" is the claim — not ""everything goes together"".  ⚠ **`#429`: and one signed claim on this page rests on a direction that cannot b","两个锚是坏的,两种坏法,而都不报错",1,0
README.md,481,,573598,"e one scoring pipeline, but that is an inference about the pipeline, **not a measurement of each trait**. ⚠ **`#481` tests whether it could have been a measurement, and it could not — fo","让那条推断成立的东西,正是让它无法被检验的东西",1,0
README.md,461,,575010,"the single value ""Any"". **So ""less agency"" is UNVERIFIED here: the magnitude stands, the word does not.** ⚠ **`#461` retried it under the corrected rule and the verdict holds, now with a","不是检验太严,是没有东西能定这个变量的哪一端是哪一端",1,0
README.md,442,,575165,"d the verdict holds, now with a number.** The rule that produced the original verdict was later found broken (`#442`), so the retry used every quantity on this page whose direction is fi","卷入度在遮蔽这个关系,不是在制造它;而我的锚定判据判错了自己的正对照",1,0
README.md,480,,575610," that the test was too strict — it is that nothing available fixes which end of this variable is which.** ⚠ **`#480` finds an anchor that the count-only rule had never tried, and it chan","问一个更便宜的问题,顺手撞上一个从没试过的锚",1,0
README.md,433,,577366,"ated as \|r\| — such as ""all Big Five \|r\| ≤ 0.056"" — are sign-immune and are untouched by any of this.  ⚠ **`#433`: and once its direction was settled, the porn-use variable turned out","色情使用量多解释的,是羞耻,而且只有羞耻",1,0
README.md,434,,578386,"hout (0.030 to 0.077) — this is a statement about which one survives controls, not about a large effect.  ⚠ **`#434`: and shame turns out to be the brake, not the carrier — which is the ","羞耻是刹车,不是传递者;而我预注册的预期也是错的",1,0
README.md,435,,579097,.0032]** excluding zero). The net (+0.0122) is smaller than the direct because the two oppose each other. ⚠ **`#435` retracts the share I first reported here.** I wrote that the indirect,"刹车有选择,而我上一轮发布的那个份额不可估",1,0
README.md,435,,579555,"lears its own permutation threshold and its own interval excludes zero); **only the fraction does not.**  ⚠ **`#435`: and the brake is not a flat tax — it discriminates, and one quantity","刹车有选择,而我上一轮发布的那个份额不可估",1,0
README.md,436,,580545,"too near zero for their share to be estimable at all, and they are reported as such rather than dropped.  ⚠ **`#436`: and the one coordinate that points away from doing turns out to poin","扫描看不见这个性质,因为页面写的是比值,分母的区间从来不在句子里",1,0
README.md,437,,581285,"old, with the coefficient itself dropping only a fifth. **That is a threshold crossing, not a collapse.** ⚠ **`#437` resolves it by asking whether the threshold itself is the limit.** At","那个指向「做得更少」的坐标,原来指的是「改不了」",1,0
README.md,439,,581948,"ble at this scale, which was the outcome that would have forced every number built on it to be restated.  ⚠ **`#439`: and feeling unable to change what arouses you has two roads, not one","他们觉得改不了,尽管唯一本该让它显得可改的那一点也为真",1,0
README.md,440,,583378,"onal, shame in the model throughout; the family threshold moved 3.3% between 400 and 4,000 permutations.  ⚠ **`#440`: and it is not what you like — it is how your liking is distributed.*","不是「你喜欢什么」,是「你的喜欢怎么分布」",1,0
README.md,441,,584749,"n approximation rather than a true leave-k-out refit, and is reported as corroboration, not as the test.  ⚠ **`#441` narrows this: the shape is not the breadth-type contrast, and that co","那个「形状」不是广度型,而广度型是三个里最弱的",1,0
README.md,442,,585523,"s right that it is not about content, but wrong to leave the impression that breadth type is the carrier. ⚠ **`#442` corrects this**: the first component was called unanchorable because ","卷入度在遮蔽这个关系,不是在制造它;而我的锚定判据判错了自己的正对照",1,0
README.md,442,,586611," eigenvector's sign is arbitrary, and this project has published a backwards reading off one four times.  ⚠ **`#442`: and it is not involvement wearing a different name — controlling inv","卷入度在遮蔽这个关系,不是在制造它;而我的锚定判据判错了自己的正对照",1,0
README.md,443,,587396,"re tracks is something involvement does not contain.** ⚠ I predicted the second component would collapse. ⚠ **`#443` gives it a first shape: there are two ways of being more involved, an","「更卷入」有两种,而它们收的费不一样",1,0
README.md,444,,588709,"mponents' signs are stated in their anchored frame, never in the one the eigensolver happened to return.  ⚠ **`#444`: the half that costs you the sense of changeability is loaded on the ","我的判据不可能失败,而换掉它之后结论只剩一半",1,0
README.md,445,,590049, on this page and killed both times. ⚠ The six-block set was noticed in this data before it was formalised. **`#445` puts that to the test and it holds**: re-estimating the loadings on t,"20 次劈半,20 次都在",1,0
README.md,446,,590645,"dents were in the sample where the pattern was first seen, so the concern is reduced rather than removed. ⚠ **`#446` measures what that twenty was actually resting on, and it is the cont","坐标是脆的那一半,内容是韧的那一半",1,0
README.md,447,,591438,"s stay together anyway.** ⚠ At the edge of resolution, so this ranks the two rather than separating them. ⚠ **`#447` says which part of the coordinate is the fragile one, and it is not t",换标签这个解释被它自己的符号否掉了,1,0
README.md,448,,592565,"the pair is not equally solid in both of its directions, and claims resting on it inherit that asymmetry. ⚠ **`#448`: and the fluid pattern sits on the *less* preserved of the two, which","体液图样骑在较难保存的那个方向上,却照样每次都在",1,0
README.md,449,,593490,"tion, so their agreement with one another is not evidence of independent recovery and is not used as any. ⚠ **`#449`: and asking the content directly — no eigenvectors at all — costs mos","绕开坐标要付掉三分之二的样本,而那道杠在剩下的人身上不具特异性",1,0
README.md,450,,594462,estion — it is what lets the analysis keep the two-thirds of respondents who never answered those blocks. ⚠ **`#450` repairs that arm's bar and the answer flips depending on which null i,"同一个数,两个零,相反的判决",1,0
README.md,451,,595273,t a block-label null from the start and reached **4.3 sd** with **20 of 20** replications at full sample. ⚠ **`#451` joins the two strongest arcs on this page for the first time: what ar,"早来的东西,更像是定死的",1,0
README.md,452,,596307,"lier something showed up, the less a person feels able to move it. ⚠ Onset ages are recalled, not recorded. **`#452` checks whether that can produce the result, and it cannot — by the co","读出来的两件事,比跑出来的那一件更值钱",1,0
README.md,114,,596483, by the construction of the project's own recall-bias measurement.** The bias this dataset actually measures (`#114`: people report their more highly rated categories as beginning earlie,"记忆把心爱的兴趣往前拉,约 0.74 年;这是这个数据集里第一个被直接量出来的回忆偏差",1,0
README.md,454,,597142,"not total: the residual within-person tilt still correlates **+0.27** with mean onset. ⚠ Cross-sectional. ⚠ **`#454`: and it is a gradient, not a cliff.** Cut into the four onset strata ","是一条斜坡,不是一道坎",1,0
README.md,455,,598178,"s resolution limit; the gradient itself is the substance. ⚠ The cuts are the page's own, not chosen here. ⚠ **`#455`: and shame runs the same gradient in mirror image** — **`#456` withdr","一个前因,两条镜像的梯度",1,0
README.md,456,,598241," cuts are the page's own, not chosen here. ⚠ **`#455`: and shame runs the same gradient in mirror image** — **`#456` withdraws the reading that this means one antecedent.** Across the id","检验通过了,而通过得太轻松,所以它撑不起我原来那句话",1,0
README.md,456,,599390,"| is 1. That is why the direction had to be pre-specified, and it qualifies the paragraph above as well.  ⚠ **`#456`: the two consequences have nothing to do with each other, and saying ","检验通过了,而通过得太轻松,所以它撑不起我原来那句话",1,0
README.md,457,,600525,"d consequences, not one mechanism with two faces, and this round cannot tell which of those the world is. ⚠ **`#457` turns that caveat into a number that can be computed before the test ","一个中介能不能出信息,三个相关系数就够了,不必跑那一轮",1,0
README.md,458,,601161,"ction of a percent cannot fail, and that is now checked before the round rather than noticed after it.**  ⚠ **`#458`: and the two paths do come apart — three of six page quantities touch","你被什么吸引、你用多少色情内容,走到羞耻就停住了",1,0
README.md,459,,602054,e category count looked like the weakest link — a measure of how much of the survey someone walked through. **`#459` tests that and the volume reading does not hold.** Of the five engage,"不是「答得多」,是「进过多少个不同领域」",1,0
README.md,460,,602726,gs ticked says nothing. What tracks it is the number of separate domains a person has been into at all.** ⚠ **`#460` then splits answering behaviour against itself and the artifact readi,把答题行为拿去和它自己对分,1,0
README.md,463,,603492,ow many separate territories they have been into; how thoroughly they filled in each one says nothing.**  ⚠ **`#463`: and the two leading components of the residual structure fall on the,"两个领头成分各落在一条路上,分岔的两边第一次都能点名",1,0
README.md,464,,604458,"ed — the two models are not comparable, and the earlier claim is scoped to its own rather than withdrawn. ⚠ **`#464` corrects the name attached to the first component, though not its dir","我 NEXT 里的前提是反的,而查它顺手改了页面上一个名字",1,0
README.md,465,,605529," to name it did not fail for want of an external correlate**, and whatever the reason is, it is not that. ⚠ **`#465` narrows what a name for it would have to survive.** Taking that stron","把最强的那个可数相关物整个抽走,链子还剩八分之七",1,0
README.md,466,,606250,"med thing is not that count in disguise, and any name offered for it has to survive the same subtraction. ⚠ **`#466` removes every countable quantity at once, and two things come out.** ","谴责压得住的地方它跟着稀有度,压不住的地方它脱钩",1,0
README.md,469,,607156,"rdinate **as constructed**, not of its count-free core — the counts were carrying the changeability side. ⚠ **`#469`: and the rarity–shame link this page rests on turns out to be twice a","被罕见的东西吸引,在几乎没人去的地方更贵",1,0
README.md,470,,608695,his survey's population; it can agree or disagree with a society-level claim but cannot stand in for one. ⚠ **`#470` pins down what is robust here and what is not.** The obvious objectio,"方向在十种设定里活了九种,大小估不到比四倍更细",1,0
README.md,471,,609492,"size is not estimable to better than about a factor of four.** The dip at k = 12 (**+0.020**) is noise, and **`#471` establishes that rather than leaving it open**: removing each of the ","塌陷是噪声,而这一问到此为止(第三轮,按规矩换方向)",1,0
README.md,472,,610125,"–8.0** for the common one, so its score is the noisier of the two and the noise runs against the finding. ⚠ **`#472`: and this happens to shame and to nothing else.** Running the identic",人烟稀少的角落只对羞耻起作用,1,0
README.md,473,,610985,"ficients are otherwise as the rest of this page has them; only the between-domain difference dissociates. ⚠ **`#473`: and the same question cannot be put to the other path, which is a li","门开了,而参照臂说门开错了地方",1,0
README.md,474,,611922,"the analogous question about the other path is not askable this way, and no answer to it is claimed here. ⚠ **`#474`: and inside the handful of domains almost everyone enters, the relati","一次扫描可信,当且仅当它的候选集小到可以整批手读",1,0
README.md,475,,613012,"e instrument on the same people finds the known positive effect in the uncommon group at all four widths. ⚠ **`#475`: and a note about this page's error profile, which is measurable rath","在几乎人人都去的那几个领域里,本页赖以建立的那条关系不见了",1,0
README.md,476,,614144," the mirror of asking a null for its resolution, which this project had only ever asked in one direction. ⚠ **`#476` is the first claim put through it, and it now carries its floor.** Th","五比二,不是七比零;而两个例外落在不同的门类上",1,0
README.md,479,,615140,"ould not have supported even if it were true**, which is why the earlier paragraph declines to claim one. ⚠ **`#479`: and that end of the map is the same for everyone there — it is not a",那一端不是两种人的平均数,1,0
README.md,375,,618346," ""named"" by whether a specific measure appears in a ±120-character window is a proxy, and it over-counts. ⚠ **`#375`: and there is no third indicator to fix that with.** Of 93 numeric pe",没有第三个 `form` 指标;而页面上那个 `+0.468` 是 `2r`,1,0
README.md,325,,618962,"ading, not an open task**, and the residual is substantially sex-linked, consistent with the split above. ⚠ **`#325`: and the two indicators do not carry it equally** — `animated` ↔ sham","那个 −0.2075 是 `written` 的,不是 `form` 的",1,0
README.md,346,,619332,"e far more (**−0.061** vs **−0.267**), so a composite correlation can be almost entirely one indicator's. ⚠ **`#346`: the +0.1185 [cov≥8 · scope stated] is caliber-sensitive.** It is com","宽口径对 `c3` 几乎免费,而它把 `S ↔ 羞耻` 抬了 45%",1,0
README.md,270,,620010,"hame` is unaffected (**+0.1278 → +0.1290**).  > ⚠ **These six columns are not six independent measurements** (`#270`). They are all built from the > *same* option split, so they share me","相邻两列的一致,可能只是它们一起抖了一下",1,0
README.md,264,,620865,"scoped separately); it overturns reading the six as six independent coordinates. > ⚠ **Caliber of the 1.4%** (`#264`, `#271`): old S + least squares; the alternative caliber (S varying >","把所有关于「一个人是谁」的东西加起来,平均只说中百分之一点四",1,0
README.md,271,,620873,"eparately); it overturns reading the six as six independent coordinates. > ⚠ **Caliber of the 1.4%** (`#264`, `#271`): old S + least squares; the alternative caliber (S varying > with bl","两个我能想到的原因都不是它,那说明还有第三个我没记下来的选择",1,0
README.md,233,,621360,"e ledger entry is the receipt. > ⚠ **Every ""N of M"" count on this page is an interval, not an exact number** (`#233`). The family-wise threshold is estimated by resampling the permutatio","一个计数的宽度,不来自分数有多强",1,0
README.md,161,,622516,"strument recovers it at **0.67**. **A second, independent way of asking ""when"" gives the same small number** (`#161`: ""how well the shared schedule fits you"" = 0.163, indistinguishable f","关于「何时」,两个完全不同的问法给出同一个小数字",1,0
README.md,159,,622677,".163, indistinguishable from ""how far you deviate"" = 0.114 at 1.3× spread; both **12.2×** below the ""what"") | `#159` `#160` `#161` | | **Sexual interests arrive on a shared developmental","那 20% 几乎不是关于人的,它是关于东西的",1,0
README.md,160,,622684,"ndistinguishable from ""how far you deviate"" = 0.114 at 1.3× spread; both **12.2×** below the ""what"") | `#159` `#160` `#161` | | **Sexual interests arrive on a shared developmental schedu","性偏好的「什么」是个人的,「何时」不是",1,0
README.md,161,,622691,"guishable from ""how far you deviate"" = 0.114 at 1.3× spread; both **12.2×** below the ""what"") | `#159` `#160` `#161` | | **Sexual interests arrive on a shared developmental schedule — co","关于「何时」,两个完全不同的问法给出同一个小数字",1,0
README.md,75,,623156,"% for ""everyone shares one ordering"" — the schedule has nearly exhausted what a shared ordering can provide | `#75` 8 seeds · 35,438 pairs · 6,230 people; all-pairs bound **[60.5%, 66.5",CLOSURE: the cap cost precision and cost no verdict,1,0
README.md,63,,623236,"shared ordering can provide | `#75` 8 seeds · 35,438 pairs · 6,230 people; all-pairs bound **[60.5%, 66.5%]** `#63` | | **Content and individualised valuation move endorsement probabili","66.7% was accuracy on the pairs the release can order; over all pairs it is bounded [60.5, 66.5]",1,1
README.md,157,e,623428,"he same amount** | option base rate **±21.5 pp** (ledger records ±22.6; **a 5% drift that is not explained**, `#157e`) · person overall rate **±16.7 pp** · person × option interaction **±","一条只写在账本散文里的校正,不会到达仪器(两轮之内第二例)",1,0
README.md,157,,623516,"t is not explained**, `#157e`) · person overall rate **±16.7 pp** · person × option interaction **±23.7 pp** (`#157` moved two corrections that had lived only in ledger prose into the co","一条只写在账本散文里的校正,不会到达仪器(两轮之内第二例)",1,0
